rid,group,publisher,dialeto,label,factcheck_rating,p_ft,p_dfr,sim_treino,word_len,text_no_url
10549,LLM4BR_300,aosfatos.org,PT-BR,true,,0.9666549512557094,0.8605537338715225,0.3446368459543352,1076,"Sete meses depois da denúncia feita pelo Aos Fatos, o esquema [] de venda de certificados falsos de vacinação segue ocorrendo livremente no Telegram. É possível encontrar em grupos na plataforma publicações recentes que prometem a inserção de dados falsos diretamente no sistema Conecte SUS.

A última atualização sobre o caso ocorreu em outubro do ano passado, quando a AGU (Advocacia-Geral da União) acionou a Justiça [] para solicitar a exclusão dos grupos em que ocorrem as negociações.

A reportagem verificou que um dos usuários denunciados pelo texto publicado em setembro continua oferecendo o serviço ilegal. Em março, o perfil publicou em grupos antivacina promoções para a venda de certificados falsificados, prometendo “descontos surpreendentes”. São oferecidos registros de diversos imunizantes, desde a vacina da Covid-19 até as que constam no calendário infantil.

Mensagem compartilhada em grupo no Telegram em que criminoso oferece promoção para fraudar cartões de vacinação. []
'Preços jamais vistos'. Usuário denunciado em reportagem do Aos Fatos continua vendendo certificados de vacinação falsificados no Telegram (Reprodução/Telegram)

O esquema se assemelha ao caso que levou ao indiciamento [] do ex-presidente Jair Bolsonaro (PL), do tenente-coronel Mauro Cid e de outras 15 pessoas por falsificação de certificados de vacinas contra a Covid-19. Em janeiro, a CGU (Corregedoria-Geral da União) concluiu que a fraude [] ocorreu na Unidade Básica de Saúde Parque Peruche, em São Paulo. Até dezembro de 2021, as unidades de saúde da cidade possuíam login único, sem identificação de usuário.

O município do Rio de Janeiro, onde ocorreu a fraude revelada pelo Aos Fatos, também tem um sistema próprio de transmissão de dados de imunobiológicos, mas com login individual para cada usuário credenciado. Em nota [], a Secretaria Municipal de Saúde informou ainda que só é possível acessar o sistema pelos computadores das próprias unidades de saúde.

Foi dessa forma que o órgão conseguiu identificar a senha usada pelo fraudador [], que fez o registro falsificado na Clínica da Família Augusto Boal, na Maré, bairro da zona norte do Rio. Segundo as investigações, o criminoso trabalhou na clínica até novembro de 2022 e teria roubado a senha de uma profissional que ainda atua na unidade de saúde para inserir o registro de imunização no sistema. A funcionária que teve os dados roubados registrou um boletim de ocorrência à época com apoio da secretaria, mas o caso não avançou.

A venda de documentos falsos de vacinação pode ser enquadrada como crime de peculato digital [], associação criminosa [] e infração de medida sanitária preventiva [].

Mensagem compartilhada em grupo no Telegram com oferta de certificados falsos de vacinação lançados com datas retroativas e espaçamento entre as doses, oferecidos com o ‘melhor preço’. []
'Cubro qualquer oferta'. Novos usuários vendem certificados falsificados e apostam em preços mais baixos para 'disputar mercado' com outros fraudadores (Reprodução/Telegram)

Aos Fatos questionou diversas autoridades sobre o andamento das investigações:

 * A Secretaria Municipal de Saúde do Rio de Janeiro [] não deu informações e pediu que a reportagem questionasse a Polícia Civil;
 * A corporação, que respondeu a apenas um dos sete emails enviados pelo Aos Fatos desde outubro de 2023, não retornou o contato;
 * O Ministério Público Federal [] disse que há um processo que corre em sigilo envolvendo o Telegram e passaportes vacinais, mas não deu mais detalhes;
 * O Ministério Público Estadual do Rio de Janeiro não conseguiu encontrar informações sobre o caso a partir do número do boletim de ocorrência, único dado que o Aos Fatos conseguiu fornecer;
 * A AGU disse não ter novas atualizações.

O Ministério da Saúde afirmou que não foram identificadas quebras de segurança no caso da Clínica Augusto Boal, já que a inserção dos dados foi feita a partir de um login verdadeiro.

A conclusão é similar à do caso de Bolsonaro []. Em nota técnica [nota_tecnica_2971_2023_cisep_dirap_crg.pdf] publicada em janeiro de 2024, a CGU [nota_tecnica_2971_2023_cisep_dirap_crg.pdf] também concluiu que não houve quebra de segurança e que os protocolos de inserção de dados foram cumpridos de maneira correta (veja o item 4.38, p. 21 [nota_tecnica_2971_2023_cisep_dirap_crg.pdf]).

Questionado sobre como funciona a transmissão de dados de imunobiológicos (veja as notas aqui [] e aqui []), o Ministério da Saúde disse possuir um sistema centralizado de informações, a RNDS (Rede Nacional de Dados em Saúde), que funciona da seguinte forma:

 * Os dados são inseridos por profissionais de saúde nas salas de vacinação dos municípios;
 * Essas informações são encaminhadas à RNDS, onde passam por “diversas validações para garantir sua precisão e integridade”;
 * Finalizado o processo de autenticação, os dados vacinais aparecem em até 72 horas no aplicativo Conecte SUS, onde podem ser conferidos pelo paciente;
 * O Ministério da Saúde também ressaltou que a RNDS realiza auditorias dos dados e permite “correções por parte de gestores estaduais e municipais, caso algum dado seja registrado incorretamente”.

Para comprovar a existência da fraude, Aos Fatos, com respaldo jurídico, negociou há sete meses um registro fraudulento em um perfil verdadeiro do SUS. Os criminosos inseriram uma dose da vacina contra a febre amarela e apagaram o registro real de um imunizante aplicado contra a H1N1.

Depois da publicação da reportagem, o Ministério da Saúde foi procurado para reverter as mudanças no registro. A orientação, no entanto, foi que a pessoa que teve os dados falsificados procurasse a unidade de saúde em que a vacina teria sido aplicada.

O processo dificulta a correção em casos de fraude, já que o registro falso foi feito em um estado diferente daquele onde vive a titular do cartão. Outro problema é que, sem investigação, a pessoa que teve os registros fraudados pode acabar se colocando em perigo e ser novamente alvo de criminosos ao buscar a correção de seus dados - já que, no caso revelado pelo Aos Fatos, o roubo da senha que possibilitou o esquema aconteceu no âmbito da unidade de saúde.

Cartão físico de vacinação enviado pelo fraudador ao Aos Fatos. Nele, consta vacina falsa contra febre amarela acompanhada de carimbo e assinatura do aplicador. O documento está em nome da Clínica da Família Augusto Boal, no RJ []
Cartão. Cartão de vacina carimbado e em nome da Clínica da Família Augusto Boal, no Rio de Janeiro, enviado pelo fraudador (Reprodução)

Certificado internacional de vacinação digital, baixado diretamente do aplicativo ConecteSUS, mostra a vacina falsa inserida, além de com dados do vacinador, laboratório e lote []
Registro oficial. Certificado digital do aplicativo do governo federal mostra que inserção fraudulenta de vacina contra febre amarela foi bem-sucedida (Reprodução)"
48336,true,poligrafo.sapo.pt,PT-PT,true,,0.9665287032551698,0.5116972244636728,0.3260301159735455,14,Ex-militar francês que diz que só assistiu a crimes de guerra perpetrados por ucranianos
7731,Fake.br,sem_url,PT-BR,true,,0.9640588569944134,0.5817524063362691,0.2303886775598124,15,"Você viu? Jacaré apreendido na BR, nova recontagem de foragidos, deputados pedem ajuda a Temer"
12272,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.9639765338620389,0.32417179829588655,0.9655911000780009,259,"VAZOU O DISCURSO DE DESPEDIDA DA DILMA:
 
Prezados brasileiros e venezuelanos:
 
É com tristeza que venho me despedir de vocês. Se por um lado estou triste, pelo outro lado também estou. Na verdade eu estou completamente triste. 

A gente sabe que nada é eterno porque tudo tem um fim, a não ser que dure para sempre.  E se tem alguma coisa que acaba com o meu dia é quando chega a noite. 

O povo brasileiro vive reclamando da vida, mas não vive sem ela. Daqui para frente o futuro para mim não importa. Daqui pra frente o que passou ficou para trás.  Para mim o que importa mesmo é o presente porque é nele que vivemos. 

Fui presidenta deste país e posso dizer que não é só o Brasil que precisa mudar, mas o país inteiro. Para meus rivais eu deixo um aviso: a mão que atira a pedra é a mesma que apedreja. Um senador que não respeita a si próprio não vai saber respeitar ele mesmo.
 
Para finalizar eu só digo uma coisa: é melhor não dizer nada. E digo mais: só digo isso. Para aqui ninguém dizer que eu não disse nada. Existe uma frase que eu costumo aplicar no meu dia-a-dia:  Quando cair levante ! Porque não dá para andar deitado. E tem mais: andar para trás é como andar para frente só que de costas. Vamos em frente, mesmo que lá na frente vocês percebam que o Brasil ficou para trás. Mas aí é tarde demais, porque o futuro já era.
 
DILMA VANA ROUSSEFF"
48019,true,lupa.uol.com.br,PT-BR,true,,0.9637776532535632,0.8148801045878922,0.2699675034029487,16,URGENTE: Adolescente Brasileira de 14 anos da cidade de Cascavel-PR pega grave infecção após fumar maconha
1998,Fake.br,sem_url,PT-BR,fake,,0.0362654909834394,0.2590790179699186,0.3306418235522608,473,"‘O próximo presidente será de centro-direita’, diz cientista político. Para Christian Lohbauer, o vencedor das eleições em 2018 deverá ser Geraldo Alckmin, João Doria ou outro nome com o mesmo perfil que apareça daqui para a frente. Confira a entrevista com uma das maiores autoridades brasileiras quando o assunto é Ciência Política. Como o senhor analisa o atual quadro político no País? O sistema no qual a gente viveu nos últimos 30 anos, que é o modelo político, partidário e eleitoral da Constituição de 1988, faliu. O presidencialismo de coalizão se esgotou. A fragmentação do Congresso é absurda. Isso ficou comprovado já em 2015, quando a então presidente Dilma com a maioria absoluta de mais de 400 parlamentares na base do governo, não conseguia aprovar seus projetos. Com o impeachment, as denúncias, a Lava Jato, tudo isso, a gente está num momento de depuração, no fim de um ciclo político, e não sabe o que virá depois. Ao mesmo tempo, há uma oportunidade histórica de o Brasil dar um salto institucional. É um caminho cheio de riscos, mas, nesse ponto, sou otimista. Embora o caminho vá ser longo, acredito que haverá uma mudança para melhor. As últimas pesquisas para 2018 têm mostrado uma polarização entre o deputado Jair Bolsonaro e Lula. Qual o seu prognóstico para as próximas eleições? Há dois cenários para 2018: com Lula e sem Lula. No cenário com Lula, acredito que ele alcançará 40% no segundo turno e perderá as eleições. O cenário sem Lula é mais fragmentado, parecido com o de 1989. Haverá muitos candidatos, sem muita força. Tanto no primeiro caso quanto no segundo acredito que o próximo presidente vai ser quem ocupar o espaço de centro-direita. Não será ninguém da esquerda: Lula, Marina, Ciro ou alguém do PSOL. Também não será o Bolsonaro do outro lado. Pode ser o Alckmin, o Doria ou alguma figura com esse perfil que apareça e que a gente ainda não sabe quem é. O que o leva a acreditar que um candidato de centro-direita vencerá as eleições? Se você analisar as eleições presidenciais desde 2002, verá que houve um afunilamento constante da diferença entre os dois polos, o PT e o PSDB. Em 2006, a diferença entre Alckmin e Lula foi de quase 20 milhões de votos, o equivalente a 16% dos eleitores. Naquela época, apesar do mensalão, o Lula estava no auge. Nas eleições da Dilma contra o Aécio em 2014, a diferença foi de 3 milhões de votos. A população foi cansando do governo que comandou o País por 14 anos. Então, está desenhado o quadro. O eleitor brasileiro é conservador, religioso, cristão. Quer estabilidade e não revolução. Isso significa retorno do emprego, paz no campo, todas as coisas que a gente se desacostumou de ver no noticiário e que atrapalham a vida do cidadão. Quem vier com"
15716,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.9631396221262774,0.9996802296123874,0.9772429093179661,40,"*MAIS UMA FAKE NEWS do HADDAD DESMACARADA!!!* ..............O safado acusou *General Mourão* de torturar cantor, mas a mentira caiu por terra em poucos minutos!!! ........... *compartilhe com todos os seus contatos!!!* ............. vamos colocar este vídeo em alta no YouTube!!!!"
13389,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.9629910128009146,0.8397417133798863,0.23248682486069816,192,"🍩 Moradores do 4o andar. Essa é ótima!!!👍👏👏
 
Um prédio de 4 andares foi totalmente destruído pelo fogo; um incêndio terrível.
 
Todas as pessoas das 10 famílias de Sem-teto, que haviam invadido o 1o andar, filhos de presidiários que ganham salário de R$ 935,00, faleceram no incêndio.
 
No 2o andar, todos os componentes das 12 famílias de retirantes, que viviam dos proventos da ""Bolsa Família"", também não escaparam.
 
O 3o andar era ocupado por 4 famílias de ex-guerrilheiros, todos beneficiários de ações bem sucedidas contra o Governo, filiados a um partido político influente, com altos cargos em estatais e empresas governamentais, que também faleceram.
 
No 4o andar viviam músicos, engenheiros, médicos, enfermeiros, psicólogos,  advogados, professores, empresários, bancários, vendedores, comerciantes, policiais, e trabalhadores com suas famílias. Todos escaparam.

Imediatamente o ""Presidente da Nação"" indignado e toda a sua assessoria mandou instalar um inquérito para que o ""Chefe do Corpo de Bombeiros"" explicasse a morte dos ""queridos companheiros"" e por que somente os moradores, do 4o andar haviam escapado.
 
O Chefe dos Bombeiros prontamente respondeu:
 
- ""Todos tinham saído para trabalhar.""




Essa é top!
Tem que repassar.
 👏👍👊🙏
Bora trabalhar nós somos do quarto andar !!!!
😀😀😀😀"
16228,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.9628819004228348,0.4971721315119103,0.18361243759584933,18,"Alguns bombeiros que combatiam o incêndio no museu, inalaram fumaça de osso de dinossauros e estão sofrendo reações"
10603,LLM4BR_300,cnnbrasil.com.br,PT-BR,fake,,0.0372879020029071,0.37408080813169786,0.2923578292671636,822,"Uma estratégia recorrente dos apoiadores de Bolsonaro é tentar transformar um fato em uma piada para, assim, desviar a atenção do que realmente aconteceu. Ao tachar uma notícia desfavorável ao ex-presidente como “absurda” — ou ao criar memes para ridicularizar as manchetes —, eles fazem com que outros usuários acreditem que assuntos sérios não têm relevância.

Essa estratégia tem sido usada ao longo dos últimos dias para esconder a gravidade de uma infração ambiental cometida por Bolsonaro no ano passado.

Em novembro de 2023, foi noticiado que a PF abriu um inquérito para apurar se o ex-presidente importunou uma baleia jubarte [] enquanto andava de moto aquática em São Sebastião (SP). Um vídeo, segundo o MPF, mostrava Bolsonaro com o veículo ligado a cerca de 15 metros do animal. Em depoimento, o ex-presidente confirmou que era ele no vídeo [], mas negou que tenha importunado a baleia.



Já nessa época, apoiadores do ex-presidente começaram a ironizar a PF para dar a entender que o inquérito seria uma perseguição injusta.

Trecho de programa da JP News circula no TikTok junto de legenda que diz que importunação de baleia seria uma tentativa de incriminar Bolsonaro por qualquer coisa []
'Só o que faltava.' Exemplo de publicação que tratava infração ambiental como um motivo qualquer para incriminar Bolsonaro (Reprodução/TikTok)



No mês passado, a PF concluiu o inquérito e não indiciou Bolsonaro []. O Ministério Público de São Paulo, responsável pelo inquérito, ainda não se manifestou.

Porém, de maneira paralela, o Ibama (Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis) multou Bolsonaro em R$ 2.500 pela infração de “molestar de forma intencional espécime de cetáceo em águas jurisdicionais brasileiras”. Pela legislação brasileira, o Ibama é encarregado da responsabilização administrativa do dano ambiental e, por isso, tem competência para fiscalizar e aplicar multas por infrações ambientais.

Tuíte de Bolsonaro mostra auto de infração com multa de R$ 2.500 []
'Perseguição.' Bolsonaro diz que Ibama o multou mesmo que a PF tenha concluído que não houve molestamento, mas órgão ambiental tem atuação independente (Reprodução/X)



Aí, os bolsonaristas caíram matando: “Absurdo, até quando essa perseguição?”, “que inferno burocrático ridículo”, “estão chamando a Michelle de baleia” e “já já tem baleia acusando o Elon Musk” são alguns dos comentários sobre o caso.

Card diz ‘Bolsonaro entrou para história mundial como o único presidente q assediou sozinho simplesmente uma baleia kkkkk oloco, Bolsonaro’ []
'Oloco, Bolsonaro.' Publicações passaram a distorcer o significado de ‘molestar’ para fazer piada (Reprodução/X)



As piadas e os comentários irônicos fazem sugestões enganosas e até são acompanhadas de argumentos falsos sobre a história:

 1. A de que a infração seria uma “perseguição” a Bolsonaro, uma maneira que a Justiça encontrou de “pegar no pé” do ex-presidente;
 2. E a de que o caso seria uma “bobagem”.

Andar de jet-ski ou outra embarcação perto de uma baleia é proibido por lei desde 1987 []. Segundo o Ibama, considera-se “molestamento” []:

 * Aproximar-se de qualquer espécie de baleia com motor ligado a menos de 100 metros de distância;
 * Perseguir a baleia;
 * Interromper o curso ou deslocamento da baleia;
 * Produzir ruídos excessivos a menos de 300 metros de qualquer baleia;
 * Despejar detritos a menos de 500 metros de qualquer baleia.

Apesar de a infração parecer incomum, Bolsonaro não foi o único a ser multado por dirigir veículo motorizado perto de uma baleia ou animal semelhante. Nos últimos cinco anos, a base de autuações ambientais do Ibama [] registra cinco infrações pelo mesmo motivo: duas em 2023, uma em 2021 e duas em 2020.

Tratar o molestamento de uma baleia jubarte como algo “bobo” é ignorar que ações do tipo colocam em risco uma espécie que já esteve sob alerta de extinção []. Em nota enviada ao Aos Fatos, o Ibama explicou que se aproximar dos animais com veículos motorizados pode afetar sua migração.

> “A aproximação e o molestamento das baleias alteram seu comportamento, que na costa brasileira são de reprodução e berçário, podendo colocar em risco não só indivíduos, mas como toda recuperação populacional da espécie. O Ibama é o responsável pela responsabilização administrativa do dano ambiental, com aplicação de multa, que é uma apuração técnica e qualificada e totalmente independente da apuração criminal” — Ibama, em nota.

Eduardo Camargo, diretor do Instituto Baleia Jubarte, acrescenta ainda que a legislação existe não só para garantir a segurança dos animais, mas também dos humanos: “Um encontro com uma baleia, uma colisão de embarcação com uma baleia também pode ser muito perigoso, e por isso existe essa distância limite”.

Leis ambientais existem para proteger a fauna e a flora, e as multas servem como alerta para que o indivíduo não volte a cometer infrações. Essa, no entanto, não é a primeira vez de Bolsonaro: em 2012 [], ele também foi multado por pescar em local proibido em Angra dos Reis (RJ). Apesar de suas insistentes negativas, há fotos que comprovam a pescaria na estação ecológica."
47220,true,lupa.uol.com.br,PT-BR,true,,0.9626834091319416,0.815808949491093,0.23769924552665622,46,"“Mesmo em um estudo clínico em geral, quando você tem o recrutamento das pessoas que vai fazer o estudo, aquelas pessoas com maior risco de ter complicação são excluídas. Então na prática você só consegue ter o teste real quando ele é usado em larga escala.”"
1196,COVID19.BR,sem_url,PT-BR,true,,0.9623789494133812,0.93894280097402,0.2590013850906747,262,"Bolsonaro tá desesperado vendo seu governo ir ralo abaixo. Ele não tá preocupado com o desemprego. Tá preocupado com o projeto neoliberal que ele prometeu aos bilionários nesse país e que tá se afundando por conta do COVID-19. Sem classe trabalhadora não há enriquecimento dos ricos. Sem exploração de mão de obra os ricos perdem seus privilégios. Ele tá vendo o seu projeto de extermínio do SUS sendo questionado agora que uma pandemia exige fortalecimento do Sistema Único de Saúde, universal. É momento de tomada de consciência da realidade!

Romantizaram o trabalhador autônomo o chamando de micro-empreendedor, e hoje este está desesperado sem estabilidade financeira e sem poder sair de casa. Defenderam a flexibilidade trabalhista, as contratações temporárias, o fim da carteira de trabalho e agora o COVID-19 colocou o seu governo em cheque. Defenderam recursos mínimos e fim de políticas públicas. Aceitaram congelar investimentos na área da saúde e educação em 20 anos. Desrespeitaram universitários e cientistas. Aceitaram a destruição das universidades públicas, verdadeiros centros de pesquisas. Tudo isso sendo posto em cheque.

O ""líder"" que voltou de outro país se recusou a fazer quarentena, e pegou na mão de dezenas de manifestantes. Agora tá tossindo e prometendo pesquisas infundadas para tratamento com medicações sem respaldo científico. Tá brigando com governadores e países que estão adotando medidas de isolamento para proteger a população, por priorizar a economia. Economia de quem? Economia para quem? 

Bolsonaro acabou. Só resta o desespero de um pseudolíder que tá sendo pressionado por uma elite escravista que prioriza o lucro, independentemente da morte de milhares de pessoas!"
1058,COVID19.BR,sem_url,PT-BR,true,,0.9609405331514252,0.5814151646404893,0.3362367960048198,52,"Pesquisadores descobrem que pessoas que receberam a *vacina BCG* (contra tuberculose) têm menor morbidade e mortalidade se infectadas pelo novo coronavírus.

Esta é uma *boa notícia* para o Brasil, onde há muitos anos a BCG faz parte do programa de vacinação infantil.

O texto original do estudo norte-americano encontra-se no endereço abaixo:"
12872,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.960917215736512,0.6761568231844677,0.25983976921372676,93,"Mestre em Ciência da Computação pela Usp,professor, engenheiro, preside o conselho multidisciplinar independente de cientistas da computação o Cmind no Brasil a 20 anos e um dos principais criptógrafos no mundo Amilcar Brunazo te explica aqui por que é impossível auditar a Urna Eletrônica, no Brasil, os crimes do TSE QUE TORNOU o modelo de eleição e apuração no Brasil  ILEGAL E INCONSTITUCIONAe ILEGITIMA o professor denuncia a 20 anos isto foi gravado em audiência publica na Câmara Federal em 12 de Julho de 2018 "" A importancia do registro Físico do Voto'"
11034,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.96086817557603,0.9687759389305363,0.5233316130156866,13,"Cantor José Augusto declara seu voto em um show em Salvador, em 14/09/18."
14871,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.9607747353585226,0.9805009562867214,0.20574499974299276,52,Capa do Jornal O Globo de hoje: Bolsonaro e Hadadd lado a lado. Vejam o detalhe maquiavélico....por trás do Bolsonaro uma caveira...representa a morte...o medo....a escuridão...por trás do Hadadd nossa gloriosa bandeira...representa o amor à Pátria....o civismo....culto aos valores morais.....para os entendidos em semiótica e análise do discurso......tudo subliminar...imprensa canalha e tendensiosa...
48140,true,politica.estadao.com.br,PT-BR,true,,0.9599047447990264,0.7963805028416038,0.34830877212501643,7,Agricultou escreveu nome de Bolsonaro em plantação
4145,Fake.br,sem_url,PT-BR,true,,0.9591995022665812,0.6002241934879325,0.23327166191850512,603,"Neurocientista que estuda psicopatas descobre que ele mesmo tem o distúrbio. James Fallon concedeu entrevista exclusiva ao 'Aliás'. Mindhunter , a mais nova série da Netflix, que começou em outubro e já vai para a segunda temporada, devido ao grande sucesso, traz uma abordagem original sobre o comportamento dos serial killers. O neurocientista norte-americano James Fallon, um dos maiores especialistas na área, conversou com o Estado sobre mitos e verdades que cercam o mundo da psicopatia e como ele reagiu a chocante descoberta de ser ele mesmo um psicopata. A série Mindhunter , criada por Joe Penhall, marca a volta do cineasta David Fincher ( Seven ) à plataforma de streaming Netflix depois do sucesso de House of Cards . Inspirada em livro homônimo escrito por John E. Douglas e Mark Olshaker (Ed. Intrínseca R$ 39,90), conta a história real do nascimento da psicologia criminal nos Estados Unidos na década de 70 e é protagonizada por dois agentes do FBI, Holden Ford e Bill Tench, que se unem a uma cientista, Wendy Carr – baseada na psicóloga e socióloga Ann Wolbert Burgess. Desafiando a burocracia da agência, os dois agentes convencem seus superiores que tipos diferentes de crimes estavam ocorrendo. Eram crimes, aparentemente, sem causa específica, marcados por violência gratuita, perversão sexual e com uma estranha reincidência de padrão. Nascia, então, ainda que de maneira precária, a Unidade de Ciência Comportamental do FBI. Os agentes Ford e Tench, por sua vez, e ao contrário de seus superiores, acreditavam que a psicologia poderia ser a chave para entender esses crimes que desafiavam a racionalidade vigente. A partir dessa crença, eles começam a visitar presídios com o propósito de entrevistar esse tipo de assassinos. A empreitada se mostra bem-sucedida e os agentes começam a desvendar, paralelamente, alguns crimes em andamento, graças ao conhecimento obtido nas entrevistas. E, assim, foi estabelecido o conceito de ‘serial killer’, um tipo homicida que mata com frequência e segue um modus operandi próprio, como uma espécie de ‘assinatura’. No entanto, a grande questão do seriado e, também, da maioria dos filmes e livros sobre assassinos em série, é o fato da constante existência de um agente que cria fortes laços afetivos com os assassinos, conseguindo até, estranhamente, entender a lógica perversa por trás dos crimes. Em Mindhunter, esse papel fica por conta do agente Holden Ford, que, assim como os agentes Will Graham (Dragão Vermelho) e Clarice Starling (Silêncio dos Inocentes e Hannibal), da tetralogia Hannibal, de Thomas Harris, ao investigar assassinos psicopatas, acaba se envolvendo com eles de uma maneira atípica, criando uma tensão sutil no espectador, que, inevitavelmente, se pergunta: seriam esses personagens também psicopatas, no entanto úteis à sociedade? A resposta pode ser ‘sim’. O neurocientista James Fallon, professor emérito da Universidade da Califórnia, descobriu, acidentalmente, enquanto pesquisava neuroimagens de famosos assassinos seriais, em meio a sua pesquisa sobre esquizofrenia e o mal de Alzheimer, em 2006, que a neuroimagem de uma das pessoas do grupo de controle, considerada normal, batia com o padrão encontrado em psicopatas. A neuroimagem em questão era a do cérebro do próprio Fallon. Ao contar de forma descontraída para sua mãe sobre o ocorrido, ela não ficou surpresa. De fato, Fallon, quando criança, começou a apresentar um comportamento que chamou a atenção dos pais, que o orientaram da melhor forma possível. Se não bastasse, descobriu, também por sua mãe, da existência de pelo menos sete casos registrados de assassinos, todos da linhagem paterna, incluindo um ascendente de Fallon, que cometeu o primeiro matricídio na América colonial (1673) em Rhode Island, documentado no livro Killed Stangelly: The Death of Rebecca Cornell, de Elaine"
48368,true,poligrafo.sapo.pt,PT-PT,true,,0.9577592406240052,0.8940985476791373,0.4431244190470176,16,Mário Nogueira disse que ia deixar de ser sindicalista e começar a dar aulas em 2022
845,COVID19.BR,sem_url,PT-BR,true,,0.9575286807844444,0.9425913019099788,0.3014610093722948,99,"ATENÇÃO É GOLPE
COMPARTILHEM AO MÁXIMO
É #FAKE mensagem que fala em cadastro para receber de R$ 600 a R$ 1.200 de auxílio emergencial por causa do coronavírus
Texto que circula em redes sociais coloca link para que a pessoa clique e fique vulnerável ao golpes.
O link abaixo da mensagem pode fazer com que as pessoas caiam em golpes.
O Ministério da Economia diz que a medida anunciada precisa passar pela aprovação do Senado, para então serem viabilizados os processos de transferência de recursos.
Fiquem atentos!!!
CONSULTE AGORA: LINK QUE DÁ ACESSO AO GOLPE
*https: //  / FaçaSuaConsulta*"
47592,true,lupa.uol.com.br,PT-BR,true,,0.9574021756628348,0.9318932720949932,0.36211341297357613,107,"“A vacina da Pfizer, que temos ouvido falar mais, e da Moderna, usa outra estratégia. Esse coronavírus — ele é chamado corona porque tem uma ‘coroa’ — dentro dele tem o seu material genético, um RNA. A vacina Pfizer e da Moderna pegaram esse RNA e puseram esse RNA como se fosse dentro de uma gota de gordura. A gente chama de um lipossomo, dentro de um envelope. E isso é injetado dentro da gente. Aqui, na superfície desse envelope, como se fosse uma bolha de gordura. Lá dentro tem o material genético do vírus, [que] entra na nossa célula, produz anticorpo e produz [resposta das] células”"
47379,true,lupa.uol.com.br,PT-BR,true,,0.9565811193366626,0.9609927988476513,0.3555199310357544,11,“[Bolsonaro] comemorou a suspensão das pesquisas de vacinas contra a Covid”
13833,FakeWhatsApp.BR_2018,sem_url,PT-BR,fake,,0.0436052051464602,0.0033834365447830144,0.3304788361032178,9,*FACÇÕES CRIMINOSAS AMEAÇAM ESTADO DEMOCRÁTICO DE DIREITO NO CEARÁ*
14352,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.9563795682623336,0.9480034126367227,0.19396266071762835,52,"Filipe G. Martins
@filgmartin
O partido da vice de Haddad se chama literalmente Partido COMUNISTA do Brasil; o PT fundou uma organização que tem por objetivo ""resgatar na América Latina o que foi perdido no Leste Europeu"", ambos idolatram o regime cubano, mas inteligente mesmo é ver fascismo nas tias do Zap"
13505,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.9563570157359256,0.832472429750355,0.22291685959475682,25,Desenhos e escritas continuam aparecendo em plantações pelo Brasil afora. Cientistas dizem que são seres mais evoluídos que estão querendo dar algum recado para nós.
1278,COVID19.BR,sem_url,PT-BR,true,,0.9559290270071612,0.5493808193507856,0.3136783620833803,33,"O cientista britânico vencedor do prêmio Nobel de química em 2013, Michael Levitt, afirma que a pandemia de coronavírus não apresenta risco para a maioria das pessoas e que elas são naturalmente imunes."
48201,true,poligrafo.sapo.pt,PT-PT,true,,0.954308895582017,0.5998326840741722,0.3582974444838658,16,"Bolsonaro recuperou lema de Salazar, ""Deus, Pátria e Família"", em discurso sobre coração de D. Pedro"
1381,COVID19.BR,sem_url,PT-BR,true,,0.9534099389082392,0.2980463238961013,0.262485552155556,62,"Certíssimo, somente quando pelo menos 70% da população for contaminada é que a curva de contaminação começa a cair, pq a probabilidade de vc se contaminar novamente após a recuperação da primeira é aproximadamente de 20%, e ai vc fica praticamente imune, pq os leucócitos(glóbulos brancos) já saberão se defender e combater com mais eficacia da segunda vez.(Mesmo processo de uma vacina)"
48069,true,lupa.uol.com.br,PT-BR,true,,0.9527860920305536,0.9799940441899121,0.3709570435481556,24,Eu nunca apresentei projeto de lei para obrigar adolescente a mudar de sexo. Apresentei uma lei de identidade de gênero baseada na lei argentina
47382,true,lupa.uol.com.br,PT-BR,true,,0.9522846279771257,0.9953636473018177,0.33707712962352665,5,Favreto trabalhou com Tarso Genro
